#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
8	5	14	3	1	3	91.2500	0.0644073525

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
100	1	0	8.0000	1	[900]	1	[902]
101	1	0	10.0000	1	[902]	1	[903]
102	2	0	10.0000	1	[901]	1	[904]
103	2	0	6.0000	1	[901]	2	[905,906]
104	3	0	6.0000	1	[903]	4	[907,908,909,910]
105	3	0	3.0000	1	[904]	1	[911]
106	4	0	8.0000	2	[905,906]	1	[912]
107	4	0	2.0000	6	[907,908,909,910,911,912]	1	[913]

#<data_id> <data_size_bytes> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
900	 1005	4.0000	None	1	1	[denethor_bucket]
901	 1730	3.0000	None	1	1	[denethor_bucket]
902	  215	3.0000	3.0000	0	0	[denethor_bucket]
903	  251	3.0000	3.0000	0	0	[denethor_bucket]
904	 1025	3.0000	2.0000	0	0	[denethor_bucket]
905	  855	1.0000	1.0000	0	0	[denethor_bucket]
906	 1420	3.0000	1.0000	0	0	[denethor_bucket]
907	 1316	1.0000	3.0000	0	0	[denethor_bucket]
908	 1047	5.0000	2.0000	0	0	[denethor_bucket]
909	 1721	5.0000	3.0000	0	0	[denethor_bucket]
910	 1961	1.0000	2.0000	0	0	[denethor_bucket]
911	  485	5.0000	3.0000	0	0	[denethor_bucket]
912	 1074	3.0000	3.0000	0	0	[denethor_bucket]
913	  226	5.0000	1.0000	0	0	[denethor_bucket]

#<vm_id> <cpu_slowdown> <cost_per_second> <storage_bytes> <bandwidth_mbps>
1	1.00000	0.0000051670	8589934592	1250
5	0.03125	0.0006800000	8589934592	12500
2	0.50000	0.0000206670	8589934592	1250

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
100	1	1	0.0003450000	76.0000	0.0000	69.0000	4.0000	3.0000	6
100	1	2	0.0003803665	46.0000	0.0000	39.0000	4.0000	3.0000	3
100	1	3	0.0006933377	45.0000	0.0000	38.0000	4.0000	3.0000	8
100	1	4	0.0005997062	32.0000	0.0000	25.0000	4.0000	3.0000	6
100	1	5	0.0005806839	29.0000	0.0000	22.0000	4.0000	3.0000	7
101	1	1	0.0004200000	90.0000	0.0000	84.0000	3.0000	3.0000	10
101	1	2	0.0006721669	65.0000	0.0000	59.0000	3.0000	3.0000	6
101	1	3	0.0006555166	51.0000	0.0000	45.0000	3.0000	3.0000	7
101	1	4	0.0008254489	39.0000	0.0000	33.0000	3.0000	3.0000	10
101	1	5	0.0005670072	27.0000	0.0000	21.0000	3.0000	3.0000	10
102	2	1	0.0003800000	81.0000	0.0000	76.0000	3.0000	2.0000	6
102	2	2	0.0005734082	55.0000	0.0000	50.0000	3.0000	2.0000	7
102	2	3	0.0007301202	45.0000	0.0000	40.0000	3.0000	2.0000	2
102	2	4	0.0006567034	35.0000	0.0000	30.0000	3.0000	2.0000	6
102	2	5	0.0006208279	25.0000	0.0000	20.0000	3.0000	2.0000	9
103	2	1	0.0001100000	27.0000	0.0000	22.0000	3.0000	2.0000	7
103	2	2	0.0001337657	19.0000	0.0000	14.0000	3.0000	2.0000	5
103	2	3	0.0001681367	16.0000	0.0000	11.0000	3.0000	2.0000	8
103	2	4	0.0002474981	14.0000	0.0000	9.0000	3.0000	2.0000	3
103	2	5	0.0002650651	13.0000	0.0000	8.0000	3.0000	2.0000	2
104	3	1	0.0001950000	52.0000	0.0000	39.0000	3.0000	10.0000	9
104	3	2	0.0002794741	36.0000	0.0000	23.0000	3.0000	10.0000	1
104	3	3	0.0003273921	30.0000	0.0000	17.0000	3.0000	10.0000	10
104	3	4	0.0003721381	30.0000	0.0000	17.0000	3.0000	10.0000	3
104	3	5	0.0004383981	27.0000	0.0000	14.0000	3.0000	10.0000	10
105	3	1	0.0001300000	32.0000	0.0000	26.0000	3.0000	3.0000	3
105	3	2	0.0001444662	21.0000	0.0000	15.0000	3.0000	3.0000	6
105	3	3	0.0001696770	17.0000	0.0000	11.0000	3.0000	3.0000	8
105	3	4	0.0002274437	15.0000	0.0000	9.0000	3.0000	3.0000	8
105	3	5	0.0002328302	15.0000	0.0000	9.0000	3.0000	3.0000	8
106	4	1	0.0003750000	82.0000	0.0000	75.0000	4.0000	3.0000	4
106	4	2	0.0005923867	55.0000	0.0000	48.0000	4.0000	3.0000	8
106	4	3	0.0005334814	41.0000	0.0000	34.0000	4.0000	3.0000	7
106	4	4	0.0006012346	34.0000	0.0000	27.0000	4.0000	3.0000	3
106	4	5	0.0006196871	26.0000	0.0000	19.0000	4.0000	3.0000	3
107	4	1	0.0000900000	39.0000	0.0000	18.0000	20.0000	1.0000	1
107	4	2	0.0001333459	32.0000	0.0000	11.0000	20.0000	1.0000	9
107	4	3	0.0001278788	28.0000	0.0000	7.0000	20.0000	1.0000	9
107	4	4	0.0001263934	27.0000	0.0000	6.0000	20.0000	1.0000	3
107	4	5	0.0002031820	27.0000	0.0000	6.0000	20.0000	1.0000	3

#<bucket_range_id> <size1_bytes> <size2_bytes> <cost_per_byte>
1	0	54975581388800	0.0000000000377185642719268799
2	54975581388800	494780232499200	0.0000000000363215804100036621
3	494780232499200	107374182399998926258176	0.0000000000344589352607727051

