#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
9	5	16	3	1	3	240.0000	0.0097139600

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
100	1	1	2.0000	1	[900]	2	[901,902]
101	1	1	1.0000	1	[901]	3	[903,904,905]
102	2	1	2.0000	1	[902]	2	[906,907]
103	2	1	3.0000	1	[903]	1	[908]
104	3	1	3.0000	2	[904,905]	1	[909]
105	3	1	7.0000	1	[906]	2	[910,911]
106	4	1	10.0000	2	[907,908]	1	[912]
107	4	1	2.0000	2	[909,910]	2	[913,914]
108	5	1	7.0000	4	[911,912,913,914]	1	[915]

#<data_id> <data_size_bytes> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
900	 1320	4.0000	None	1	1	[denethor_bucket]
901	  614	4.0000	3.0000	0	0	[denethor_bucket]
902	 1493	5.0000	1.0000	0	0	[denethor_bucket]
903	 1912	1.0000	3.0000	0	0	[denethor_bucket]
904	 1674	5.0000	2.0000	0	0	[denethor_bucket]
905	  701	3.0000	1.0000	0	0	[denethor_bucket]
906	 1029	4.0000	1.0000	0	0	[denethor_bucket]
907	 1893	1.0000	3.0000	0	0	[denethor_bucket]
908	 1660	3.0000	3.0000	0	0	[denethor_bucket]
909	 1969	2.0000	3.0000	0	0	[denethor_bucket]
910	  711	1.0000	3.0000	0	0	[denethor_bucket]
911	  507	5.0000	3.0000	0	0	[denethor_bucket]
912	 1661	2.0000	2.0000	0	0	[denethor_bucket]
913	 1694	2.0000	3.0000	0	0	[denethor_bucket]
914	 1326	5.0000	1.0000	0	0	[denethor_bucket]
915	  139	3.0000	2.0000	0	0	[denethor_bucket]

#<vm_id> <cpu_slowdown> <cost_per_second> <storage_bytes> <bandwidth_mbps>
1	1.00000	0.0000051670	8589934592	1250
2	0.50000	0.0000206670	8589934592	1250
3	0.25000	0.0000826720	8589934592	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
100	1	1	0.0000900000	26.0000	0.0000	18.0000	4.0000	4.0000	5
100	1	2	0.0001226714	20.0000	0.0000	12.0000	4.0000	4.0000	10
100	1	3	0.0001015974	15.0000	0.0000	7.0000	4.0000	4.0000	8
100	1	4	0.0001638112	14.0000	0.0000	6.0000	4.0000	4.0000	9
100	1	5	0.0001227035	13.0000	0.0000	5.0000	4.0000	4.0000	8
101	1	1	0.0000500000	20.0000	0.0000	10.0000	4.0000	6.0000	3
101	1	2	0.0000727038	16.0000	0.0000	6.0000	4.0000	6.0000	7
101	1	3	0.0000782939	14.0000	0.0000	4.0000	4.0000	6.0000	4
101	1	4	0.0000662728	13.0000	0.0000	3.0000	4.0000	6.0000	6
101	1	5	0.0000876327	13.0000	0.0000	3.0000	4.0000	6.0000	2
102	2	1	0.0000450000	18.0000	0.0000	9.0000	5.0000	4.0000	2
102	2	2	0.0000675896	15.0000	0.0000	6.0000	5.0000	4.0000	4
102	2	3	0.0000561726	13.0000	0.0000	4.0000	5.0000	4.0000	1
102	2	4	0.0001065951	13.0000	0.0000	4.0000	5.0000	4.0000	6
102	2	5	0.0000775682	12.0000	0.0000	3.0000	5.0000	4.0000	8
103	2	1	0.0000650000	17.0000	0.0000	13.0000	1.0000	3.0000	3
103	2	2	0.0000971772	12.0000	0.0000	8.0000	1.0000	3.0000	10
103	2	3	0.0001122463	10.0000	0.0000	6.0000	1.0000	3.0000	7
103	2	4	0.0001162343	10.0000	0.0000	6.0000	1.0000	3.0000	7
103	2	5	0.0001117329	8.0000	0.0000	4.0000	1.0000	3.0000	1
104	3	1	0.0001150000	34.0000	0.0000	23.0000	8.0000	3.0000	2
104	3	2	0.0001869543	27.0000	0.0000	16.0000	8.0000	3.0000	2
104	3	3	0.0001816950	23.0000	0.0000	12.0000	8.0000	3.0000	8
104	3	4	0.0002015139	21.0000	0.0000	10.0000	8.0000	3.0000	8
104	3	5	0.0002726335	19.0000	0.0000	8.0000	8.0000	3.0000	8
105	3	1	0.0003050000	71.0000	0.0000	61.0000	4.0000	6.0000	9
