#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
8	5	24	3	1	3	77.5000	0.0148154425

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
100	1	0	7.0000	1	[900]	4	[904,905,906,907]
101	1	0	2.0000	1	[901]	4	[908,909,910,911]
102	2	0	4.0000	1	[902]	4	[912,913,914,915]
103	2	0	8.0000	1	[903]	4	[916,917,918,919]
104	3	0	6.0000	4	[904,908,912,916]	1	[920]
105	3	0	1.0000	4	[905,909,913,917]	1	[921]
106	4	0	7.0000	4	[906,910,914,918]	1	[922]
107	4	0	1.0000	4	[907,911,915,919]	1	[923]

#<data_id> <data_size_bytes> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
900	 1128	4.0000	None	1	1	[denethor_bucket]
901	  582	3.0000	None	1	1	[denethor_bucket]
902	  267	4.0000	None	1	1	[denethor_bucket]
903	  559	3.0000	None	1	1	[denethor_bucket]
904	  302	1.0000	2.0000	0	0	[denethor_bucket]
905	  381	3.0000	1.0000	0	0	[denethor_bucket]
906	 1978	1.0000	2.0000	0	0	[denethor_bucket]
907	 1802	4.0000	3.0000	0	0	[denethor_bucket]
908	 1060	2.0000	3.0000	0	0	[denethor_bucket]
909	  110	4.0000	3.0000	0	0	[denethor_bucket]
910	  624	1.0000	1.0000	0	0	[denethor_bucket]
911	 1223	2.0000	1.0000	0	0	[denethor_bucket]
912	  966	5.0000	3.0000	0	0	[denethor_bucket]
913	  586	1.0000	2.0000	0	0	[denethor_bucket]
914	  197	3.0000	1.0000	0	0	[denethor_bucket]
915	 1408	2.0000	2.0000	0	0	[denethor_bucket]
916	  228	5.0000	2.0000	0	0	[denethor_bucket]
917	 1322	1.0000	2.0000	0	0	[denethor_bucket]
918	 1394	5.0000	1.0000	0	0	[denethor_bucket]
919	  595	5.0000	3.0000	0	0	[denethor_bucket]
920	  979	2.0000	2.0000	0	0	[denethor_bucket]
921	  822	1.0000	3.0000	0	0	[denethor_bucket]
922	  953	2.0000	3.0000	0	0	[denethor_bucket]
923	 1468	2.0000	3.0000	0	0	[denethor_bucket]

#<vm_id> <cpu_slowdown> <cost_per_second> <storage_bytes> <bandwidth_mbps>
1	1.00000	0.0000051670	8589934592	1250
2	0.50000	0.0000206670	8589934592	1250
4	0.12500	0.0001653330	8589934592	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
100	1	1	0.0003450000	81.0000	0.0000	69.0000	4.0000	8.0000	2
100	1	2	0.0004341576	51.0000	0.0000	39.0000	4.0000	8.0000	9
100	1	3	0.0005066244	43.0000	0.0000	31.0000	4.0000	8.0000	8
100	1	4	0.0006814399	43.0000	0.0000	31.0000	4.0000	8.0000	6
100	1	5	0.0005334829	35.0000	0.0000	23.0000	4.0000	8.0000	2
101	1	1	0.0000550000	22.0000	0.0000	11.0000	3.0000	8.0000	2
101	1	2	0.0000702334	17.0000	0.0000	6.0000	3.0000	8.0000	6
101	1	3	0.0000966828	17.0000	0.0000	6.0000	3.0000	8.0000	6
101	1	4	0.0000602274	14.0000	0.0000	3.0000	3.0000	8.0000	8
101	1	5	0.0000862271	14.0000	0.0000	3.0000	3.0000	8.0000	3
102	2	1	0.0001750000	47.0000	0.0000	35.0000	4.0000	8.0000	2
102	2	2	0.0002589471	33.0000	0.0000	21.0000	4.0000	8.0000	1
102	2	3	0.0002424682	29.0000	0.0000	17.0000	4.0000	8.0000	4
102	2	4	0.0002347440	23.0000	0.0000	11.0000	4.0000	8.0000	5
102	2	5	0.0003486947	22.0000	0.0000	10.0000	4.0000	8.0000	9
103	2	1	0.0002550000	62.0000	0.0000	51.0000	3.0000	8.0000	1
103	2	2	0.0003021993	41.0000	0.0000	30.0000	3.0000	8.0000	6
103	2	3	0.0002857365	31.0000	0.0000	20.0000	3.0000	8.0000	6
103	2	4	0.0005138816	31.0000	0.0000	20.0000	3.0000	8.0000	7
103	2	5	0.0004149560	24.0000	0.0000	13.0000	3.0000	8.0000	7
104	3	1	0.0001600000	47.0000	0.0000	32.0000	13.0000	2.0000	3
104	3	2	0.0002198514	35.0000	0.0000	20.0000	13.0000	2.0000	9
104	3	3	0.0002319307	31.0000	0.0000	16.0000	13.0000	2.0000	7
104	3	4	0.0003349091	29.0000	0.0000	14.0000	13.0000	2.0000	3
104	3	5	0.0002416908	24.0000	0.0000	9.0000	13.0000	2.0000	2
105	3	1	0.0000250000	17.0000	0.0000	5.0000	9.0000	3.0000	5
105	3	2	0.0000339236	15.0000	0.0000	3.0000	9.0000	3.0000	7
105	3	3	0.0000499904	15.0000	0.0000	3.0000	9.0000	3.0000	8
105	3	4	0.0000526607	14.0000	0.0000	2.0000	9.0000	3.0000	6
105	3	5	0.0000282193	13.0000	0.0000	1.0000	9.0000	3.0000	1
106	4	1	0.0001250000	38.0000	0.0000	25.0000	10.0000	3.0000	7
106	4	2	0.0001904526	29.0000	0.0000	16.0000	10.0000	3.0000	3
