#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
8	5	24	3	1	3	155.0000	0.0127108200

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
100	1	1	7.0000	1	[900]	4	[904,905,906,907]
101	1	1	4.0000	1	[901]	4	[908,909,910,911]
102	2	1	3.0000	1	[902]	4	[912,913,914,915]
103	2	1	9.0000	1	[903]	4	[916,917,918,919]
104	3	1	8.0000	4	[904,908,912,916]	1	[920]
105	3	1	1.0000	4	[905,909,913,917]	1	[921]
106	4	1	9.0000	4	[906,910,914,918]	1	[922]
107	4	1	4.0000	4	[907,911,915,919]	1	[923]

#<data_id> <data_size_bytes> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
900	 1034	1.0000	None	1	1	[denethor_bucket]
901	 1741	2.0000	None	1	1	[denethor_bucket]
902	 1467	4.0000	None	1	1	[denethor_bucket]
903	 1244	5.0000	None	1	1	[denethor_bucket]
904	 1646	5.0000	2.0000	0	0	[denethor_bucket]
905	 1769	4.0000	3.0000	0	0	[denethor_bucket]
906	 1801	5.0000	2.0000	0	0	[denethor_bucket]
907	 1937	5.0000	2.0000	0	0	[denethor_bucket]
908	 1864	2.0000	3.0000	0	0	[denethor_bucket]
909	  630	4.0000	2.0000	0	0	[denethor_bucket]
910	  667	2.0000	3.0000	0	0	[denethor_bucket]
911	 1383	5.0000	2.0000	0	0	[denethor_bucket]
912	 1000	2.0000	2.0000	0	0	[denethor_bucket]
913	  685	1.0000	3.0000	0	0	[denethor_bucket]
914	  787	2.0000	2.0000	0	0	[denethor_bucket]
915	  265	3.0000	3.0000	0	0	[denethor_bucket]
916	  573	2.0000	1.0000	0	0	[denethor_bucket]
917	  412	4.0000	3.0000	0	0	[denethor_bucket]
918	  949	2.0000	1.0000	0	0	[denethor_bucket]
919	 1211	4.0000	2.0000	0	0	[denethor_bucket]
920	  227	4.0000	2.0000	0	0	[denethor_bucket]
921	  897	2.0000	2.0000	0	0	[denethor_bucket]
922	  140	5.0000	3.0000	0	0	[denethor_bucket]
923	 1076	5.0000	2.0000	0	0	[denethor_bucket]

#<vm_id> <cpu_slowdown> <cost_per_second> <storage_bytes> <bandwidth_mbps>
1	1.00000	0.0000051670	8589934592	1250
2	0.50000	0.0000206670	8589934592	1250
3	0.25000	0.0000826720	8589934592	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
100	1	1	0.0001800000	46.0000	0.0000	36.0000	1.0000	9.0000	7
100	1	2	0.0002472058	30.0000	0.0000	20.0000	1.0000	9.0000	7
100	1	3	0.0002945249	26.0000	0.0000	16.0000	1.0000	9.0000	10
100	1	4	0.0002518347	21.0000	0.0000	11.0000	1.0000	9.0000	5
100	1	5	0.0002568313	21.0000	0.0000	11.0000	1.0000	9.0000	6
101	1	1	0.0001550000	43.0000	0.0000	31.0000	2.0000	10.0000	7
101	1	2	0.0002163873	30.0000	0.0000	18.0000	2.0000	10.0000	3
101	1	3	0.0002064569	24.0000	0.0000	12.0000	2.0000	10.0000	7
101	1	4	0.0002691370	23.0000	0.0000	11.0000	2.0000	10.0000	2
101	1	5	0.0001970272	20.0000	0.0000	8.0000	2.0000	10.0000	8
102	2	1	0.0000650000	27.0000	0.0000	13.0000	4.0000	10.0000	5
102	2	2	0.0000810798	22.0000	0.0000	8.0000	4.0000	10.0000	6
102	2	3	0.0001156670	20.0000	0.0000	6.0000	4.0000	10.0000	5
102	2	4	0.0001039493	18.0000	0.0000	4.0000	4.0000	10.0000	5
102	2	5	0.0000859310	17.0000	0.0000	3.0000	4.0000	10.0000	9
103	2	1	0.0001500000	42.0000	0.0000	30.0000	5.0000	7.0000	6
103	2	2	0.0001941171	32.0000	0.0000	20.0000	5.0000	7.0000	1
103	2	3	0.0002560697	25.0000	0.0000	13.0000	5.0000	7.0000	4
103	2	4	0.0002168282	21.0000	0.0000	9.0000	5.0000	7.0000	4
103	2	5	0.0003413686	23.0000	0.0000	11.0000	5.0000	7.0000	10
104	3	1	0.0003850000	90.0000	0.0000	77.0000	11.0000	2.0000	8
104	3	2	0.0005428319	59.0000	0.0000	46.0000	11.0000	2.0000	3
104	3	3	0.0006726019	47.0000	0.0000	34.0000	11.0000	2.0000	2
104	3	4	0.0004993473	38.0000	0.0000	25.0000	11.0000	2.0000	5
104	3	5	0.0006526280	41.0000	0.0000	28.0000	11.0000	2.0000	5
105	3	1	0.0000350000	22.0000	0.0000	7.0000	13.0000	2.0000	7
105	3	2	0.0000582252	20.0000	0.0000	5.0000	13.0000	2.0000	2
105	3	3	0.0000569503	18.0000	0.0000	3.0000	13.0000	2.0000	4
105	3	4	0.0000763570	18.0000	0.0000	3.0000	13.0000	2.0000	10
105	3	5	0.0000651095	17.0000	0.0000	2.0000	13.0000	2.0000	10
106	4	1	0.0003800000	90.0000	0.0000	76.0000	11.0000	3.0000	6
106	4	2	0.0005397745	61.0000	0.0000	47.0000	11.0000	3.0000	2
106	4	3	0.0005616585	49.0000	0.0000	35.0000	11.0000	3.0000	7
106	4	4	0.0004667964	38.0000	0.0000	24.0000	11.0000	3.0000	6
106	4	5	0.0006918342	35.0000	0.0000	21.0000	11.0000	3.0000	3
107	4	1	0.0001200000	43.0000	0.0000	24.0000	17.0000	2.0000	9
107	4	2	0.0001443435	33.0000	0.0000	14.0000	17.0000	2.0000	9
107	4	3	0.0001678924	29.0000	0.0000	10.0000	17.0000	2.0000	10
107	4	4	0.0002616542	29.0000	0.0000	10.0000	17.0000	2.0000	2
107	4	5	0.0002272770	27.0000	0.0000	8.0000	17.0000	2.0000	8

#<bucket_range_id> <size1_bytes> <size2_bytes> <cost_per_byte>
1	0	54975581388800	0.0000000000377185642719268799
2	54975581388800	494780232499200	0.0000000000363215804100036621
3	494780232499200	107374182399998926258176	0.0000000000344589352607727051

